kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,label
0.6857636356954797,0.17037262481044618,0.6814244418842141,0.2093506557791064,0.37160472581747506,0.8541962028005063,0.5023003821273121,0.8739411456664111,0.17113796710939005,0.4820452796505441,0.14992185622149654,0.6041682099194279,0.16296560109481312,0.24029424203230187,0.3070642480554244,0.6989950813315866,0.23116969505445983,0.7773056426344542,0.2055231510646407,0.12819555925612508,0.41603633517573424,0.8835533135770361,0.18827378223102179,0.18137475523170324,0.7009332086364991,0.34972935519485226,0.6738252937805735,0.2600084715546907,0.4680575953585303,0.3122319021991343,0.46122257190326954,0.715277674068243,0.7096079523821294,0.5126178301389789,0.9713487374884204,0.7055136409793096,0.6961245404476932,0.8455225604701735,0.8485188136867157,0.6186160158259896,0.8431110849547591,0.7497744629396057,0.8989770101282236,0.9232422658181092,0.8208615278188146,0.600682012600906,0.8545463240666569,0.8995525118663736,0.6995933064926056,0.7858584004563155,0.9862906493647153,0
0.460541593133561,0.43607442493638954,0.49018041300682963,0.5376371554612546,0.47578951910918676,0.5256952964768631,0.5139453200319184,0.6567332665712315,0.4843707195049962,0.49167547271951617,0.5553961273758462,0.49741443502686644,0.5125493184290371,0.41216768827963446,0.4939042120188874,0.46474512571356236,0.4760246172709994,0.5128269354452882,0.49725454350218673,0.5386081183956846,0.5476991904903146,0.4911399634658328,0.514974022746246,0.39831642803188994,0.5157290182077052,0.5526506203211212,0.45451241631429395,0.537775478748975,0.47740131806936303,0.4711657087712552,0.5712093905041365,0.49835528367761184,0.5433407873065319,0.40236912558213517,0.9219249843912951,0.6955105864370568,0.9531902939679238,0.9812329248889533,0.6155880543197286,0.6236444440339148,0.6363838874984867,0.9107073634038578,0.6757347780715911,0.8902783945863628,0.7765104279487546,0.9345020037485611,0.9234221651217045,0.9838650245529788,0.7004151401905644,0.6916956651088129,0.6126031901154397,1
0.7902239290420006,0.5150661406786073,0.3779757131980973,0.6116590986656648,0.4567018735318742,0.16515269385754633,0.4022472803459469,0.89525771043946,0.13880949602102977,0.6573335295207413,0.7729509640569977,0.618980722780303,0.5557985849306321,0.666043533583006,0.44347418983972453,0.17308938984710143,0.8698974034427054,0.4458406159873569,0.632311389734414,0.5250483495114362,0.14373845758204365,0.8621972807940308,0.7340297808914586,0.21927831557551594,0.8853191010306135,0.6895210977373664,0.47785732034264716,0.5890960452476586,0.18538934561167802,0.5483292080124887,0.15892885761364753,0.5358842056954416,0.5421565510102283,0.7995510281285951,0.8900230001089176,0.6998209568860481,0.9553704568751428,0.8292970659392023,0.8425517914296135,0.6675925476888713,0.9431094383876456,0.9723860460066176,0.9099962597979633,0.9763009810580024,0.7209199616489383,0.9444476673451084,0.795557257145497,0.6655668811774339,0.8675202396133604,0.8736481082823515,0.7147698055026761,0
0.5049623978128865,0.14919333696232764,0.22336061696745696,0.2756173085810539,0.7533418261491696,0.6870390055286086,0.2546458230271549,0.3213980514988207,0.8554094907737021,0.1686423697808193,0.5379640785184482,0.5176055936115992,0.6805662537261513,0.30914830108280206,0.847818120638324,0.42846630530295593,0.3285756857873639,0.36949553347669184,0.3789778790402284,0.25914273093222395,0.8424431358462086,0.23990014768746734,0.8062661074714954,0.423943375952342,0.3154211868086013,0.25880716227092904,0.5034738639266161,0.635406834391653,0.8185768243683851,0.6219572669681075,0.4869299922182161,0.12678085166258093,0.8323415245404957,0.8218953943859518,0.7514867869283299,0.611613865070245,0.8933478206030414,0.9166723507428529,0.8169863318221389,0.7611499941051283,0.9404531351211995,0.6770065666747027,0.7758232756863284,0.6097944442874762,0.6656042111909944,0.9763324938712044,0.831233300145903,0.9222369318111274,0.7946001656410854,0.933930839203416,0.8155802043365276,0
0.5896160665496223,0.5702849505988392,0.49282899882157516,0.4678590284540429,0.4119509890078814,0.45443413672689636,0.40127291079943095,0.537005866084056,0.5667778089148953,0.4812384424356023,0.5191947349922204,0.4455506194063903,0.40300570105970196,0.5027837153248363,0.5191671069852564,0.5851986885866017,0.603159170965779,0.48607159506882563,0.545605738855283,0.5157545116734787,0.5001135635182758,0.4981261285986521,0.492752527478871,0.49490378115138073,0.5828306857353629,0.510728917685611,0.5870930810695021,0.4550845283871648,0.35836337678501595,0.4768552775571989,0.4581975299450544,0.42532107174370165,0.5650325102184621,0.4331804135838293,0.6464074045116558,0.6370545474751224,0.8640051976833841,0.8185192279515523,0.772080038697063,0.6609771537631614,0.7644108447477246,0.9158927053280046,0.9558484943157028,0.8810306279856881,0.6239648703523523,0.8681639106404474,0.6963942358185178,0.726100497210562,0.6783492831839938,0.9103023162480819,0.8594408490549116,1
0.5295129757686325,0.5737345468139401,0.5363559797882053,0.48932388707548347,0.48970666093148124,0.5517900415584961,0.46164440059657463,0.45475563629553833,0.5110187902918805,0.4252957763849027,0.5174352673463687,0.5234842542504246,0.48768030820924235,0.5704020808352225,0.5563986154645898,0.4610894069803847,0.5327880949459448,0.5492270757972469,0.5041384340632369,0.47840942680718923,0.44456063831557097,0.47208861353276266,0.44567458592030595,0.5456233070092068,0.4872429857702827,0.5260825890489247,0.5630150942938058,0.5106089447634619,0.5588537432033722,0.48247204415387074,0.5193227939870073,0.5102703470600499,0.46492421427273567,0.4845331047121209,0.772139799172171,0.9143253876756552,0.7801740453560221,0.7047951720772283,0.6110412710292059,0.725209521182331,0.8853524444652552,0.6590455024906946,0.7363517521228953,0.6080925846820449,0.8887020012903964,0.9522732188204701,0.8274113270752137,0.6103488423570523,0.6870501250198132,0.7753876541179713,0.8350324882245942,1
0.5358584987306645,0.4717819787657983,0.4251070662610266,0.47304446696491753,0.4600550550953435,0.5514239504595055,0.5076596570279038,0.569119137284497,0.4666721884383477,0.543708493594825,0.6419811457403957,0.517801623356357,0.5430824431161576,0.5346758832112704,0.42889623362870866,0.5292908648733725,0.5153228160324784,0.48701263083008456,0.45579818128975597,0.5346991620163518,0.45137981301946895,0.6066822802340949,0.5057084541744065,0.4388346476106748,0.47430018608358304,0.48609328308550914,0.6206188326961923,0.45577055265952515,0.49418913683743065,0.4731085815067489,0.5249629242790832,0.4739058293147478,0.44304716669301447,0.49023527101019004,0.6401187867711556,0.7191761834916156,0.919206207481781,0.7457839391758574,0.6639589441175752,0.761646472618464,0.822124622914823,0.6118336734552056,0.8510567205760693,0.7580403012059157,0.6038903500524777,0.8695557595785524,0.8849550542250593,0.8515359154234732,0.7367720870393689,0.8118419416263845,0.7548630824533742,1
0.530056641339068,0.5460232938682149,0.46585624803420894,0.4559276539109612,0.41708625721783443,0.6039233905342885,0.4634159577525618,0.5708976474354996,0.4896008917516888,0.5549103863205507,0.5290470127037327,0.6051074231222973,0.5722909019438761,0.5106550095021609,0.5154917368835428,0.5339559939658296,0.6340652325164086,0.5033867075019212,0.43536602496450116,0.5122356364792127,0.4679667094887694,0.5105638988768741,0.5575576431633973,0.5252040496462097,0.47033980325332625,0.489855269499424,0.4466884129898659,0.5637816658627982,0.5410306647989431,0.44558285518050267,0.6260510348980601,0.48915203957329223,0.5147764418520931,0.48312381643215246,0.8417180042445676,0.9863321591992069,0.9917933473159792,0.7418346769761612,0.9954183742050684,0.9827334112410361,0.8559327855220544,0.7333857713836625,0.9013360882991076,0.7084948925424543,0.8519375586698322,0.6098326455198256,0.8514331186176693,0.9806433138934247,0.6940572170824879,0.911271794686311,0.7173694199662406,1
0.1317833226917527,0.21776018252812462,0.8724375343151564,0.46967745935421557,0.7839888118656461,0.47203532284663285,0.6286540667678715,0.11931262169786692,0.2998919541754934,0.44901542403407146,0.6045048377233305,0.23721695044254282,0.711641171416392,0.3915237649089899,0.7539482153871075,0.17837527231605385,0.6438052701458975,0.33466266656520816,0.7363065392980944,0.4217363416339285,0.6322797058108531,0.8474442149091788,0.11650130561101149,0.10889342586749891,0.7162234017413708,0.6171144412064625,0.3343837764035461,0.4955173622194099,0.133548532479095,0.25395648428899265,0.439597099621734,0.7672355329771858,0.48373374628806787,0.569090003620783,0.9495015167975122,0.7235275654355381,0.8802797284408224,0.9446669034713013,0.6810462802784707,0.742591266059133,0.9919240695557421,0.9932874259184844,0.6892919721175752,0.6265783355570512,0.7083686445240212,0.7590927829214749,0.7764022403724655,0.8475225229321695,0.9598011040526185,0.732139204762865,0.9399938141996834,0
0.4061308148018997,0.865495052957804,0.33053993022240535,0.15028990741068002,0.4078639799164421,0.39304569507529163,0.47624705258593425,0.54824273766497,0.8939386132056716,0.7049871537488137,0.12871261140616827,0.6701698625652102,0.7593853987294067,0.8165045911075092,0.439204882321921,0.35090045448467966,0.7714598341785905,0.722092327486831,0.5288339599726606,0.1943062275321218,0.6214090712544809,0.15253405314629936,0.1802934437521338,0.36491219114018525,0.39694039749445,0.4695792311122241,0.371314367374999,0.12703052434761544,0.2259325475405869,0.19208957266562746,0.4449468788527676,0.2697031417453316,0.3348362343159734,0.477253970691781,0.6942247439242112,0.6983716417544237,0.9332576709546274,0.8192347472242598,0.9427037806319987,0.8058103660876842,0.9637056929693286,0.7018968285972006,0.8466680133788804,0.8012927095415515,0.9674763706732772,0.7673918311429324,0.941929525306627,0.8255616202423456,0.8834171807441988,0.9547572372478225,0.998762565881918,0
0.43009574004722795,0.8413982170761346,0.4075345653838147,0.1744874244803686,0.3423159542894297,0.4984083150675468,0.2481213498746665,0.4732493641146095,0.76907455662867,0.7980943761572904,0.1394085877685857,0.22872268644205881,0.3202321086134433,0.5758926807100815,0.38879580703397376,0.7752327307568604,0.6733374946263501,0.18036481849080657,0.599646002009673,0.19041010027758276,0.3040285357091681,0.24229650682738246,0.23844955936056397,0.5931164198214874,0.5508839380433292,0.24082252223018152,0.8921382443347454,0.437469385894635,0.17765546252394931,0.19645521356409212,0.5671149709812758,0.8832555227067783,0.5575608812953583,0.8592331812933097,0.7776531403032108,0.7743364414608048,0.8000029437263529,0.8789701832622221,0.747046386580533,0.9455544130715828,0.6117125539072584,0.7759056780113769,0.8043967399919671,0.8428128953052385,0.7104287649463453,0.7709919883943341,0.7938151000856226,0.8747639914732852,0.9094176738943256,0.8951309309375148,0.7366332209158342,0
0.5180880489381476,0.49790666517418314,0.5217741809892642,0.4938259768449321,0.4864428718539165,0.5695543453893406,0.6128519937671218,0.5439805474602566,0.47127165859273723,0.5112501201575795,0.5075024802941043,0.533536035468845,0.5094078497334958,0.5307523433071398,0.5894193293118957,0.40783307969177407,0.4746865107706537,0.5479707690227421,0.4977894243141889,0.5296385773651523,0.49050994705777407,0.5780084298082795,0.5580637578568934,0.5149346820770673,0.5837107485604234,0.5154832306523196,0.5033118141471812,0.5735082625774941,0.43003952135027623,0.5083924060056544,0.5176580010424187,0.48886906594998736,0.462724232268079,0.4964048828848994,0.9875292553828676,0.9889277023216865,0.8443483767866469,0.7568819643294135,0.8047971000778318,0.9049197281927663,0.6892771838880735,0.7766889964867718,0.8949074761012339,0.7581569911348509,0.6127986088370786,0.8029577676220478,0.8949644650158186,0.9907265636738241,0.6148184612789402,0.8159682408603909,0.779975464855583,1
0.43522603672880744,0.5473167781432356,0.4742829369714694,0.4820690025318474,0.539910847678533,0.5536690057569316,0.4767061077610126,0.5055742408575539,0.5340984430246738,0.5631630711165575,0.5044338658362577,0.5235868207237712,0.4543028323845996,0.42438483848882325,0.5277448963503932,0.4596536840254858,0.453782143407076,0.5320709884433359,0.4926275546109739,0.5113785141407549,0.43583787164270127,0.454446445686021,0.5815309490058181,0.4670997074488932,0.4898353747459555,0.5118681502735652,0.4465019571072459,0.567639992284786,0.5003751487240844,0.48817926848606824,0.5534056644251444,0.5455899973205373,0.5983495441185334,0.47814838538352683,0.8152957792988536,0.8519204430887726,0.8386815892751844,0.8663291056222369,0.6798522594692685,0.7074826480146801,0.7759852598030768,0.7784512037676745,0.9097646846347617,0.7469574636918128,0.6650020624236729,0.7005863881964304,0.6858934009536913,0.8926640077024088,0.7881358458503929,0.8834522791883934,0.7664878723030508,1
0.17102822055530725,0.2155250410428196,0.6087078145969662,0.7800922126050785,0.1763610001481821,0.6870017995332866,0.6940092265115891,0.5652181841319426,0.4893824385357305,0.3568702074460276,0.38116943394613323,0.6395467779323767,0.15222983297112824,0.5679479900357005,0.3229857539622777,0.473284729555154,0.5471836947601588,0.808527474907465,0.5632599106658839,0.2817276573112152,0.1635675625379016,0.6015907196727773,0.5360387170809113,0.6374383172608497,0.46751726330986965,0.7601006778664224,0.8361437457909066,0.1320035377789017,0.6952692289304967,0.12812843579747374,0.4560773494980358,0.46928257341705604,0.6569747180200242,0.3819226385607576,0.9283605353272875,0.737145623178345,0.737007155336595,0.6891042670634588,0.8735475991352339,0.6306348909668239,0.745222034353907,0.7067562984598251,0.6917342540405661,0.6243933268695765,0.6761532462899229,0.7784977640794806,0.8014965821069426,0.7078018695159174,0.8600974033866269,0.7343173350627898,0.7468983352998481,0
0.6392955956997028,0.5490910972219302,0.4414782121251249,0.46163637138200087,0.6139258657978,0.48928055340116106,0.5023757317380644,0.4519791539795386,0.5782551702787122,0.5250166603660312,0.4612699326057344,0.45030873555713646,0.5153601972948936,0.5022103087440226,0.5416055108610563,0.52734842365636,0.48677598256156884,0.4728099202269317,0.4920028925850583,0.4724659576671619,0.4934902233597619,0.5008220464309691,0.45510345533099716,0.531533993104894,0.4814786142765165,0.4579057824857328,0.4824196285859066,0.5121129078310143,0.5041519099906652,0.5211059057452231,0.5449173062537764,0.5652470102004017,0.5142743081344027,0.4465298806382252,0.6525662380565048,0.7604945815852512,0.8275852543701172,0.8235524456408624,0.6476293703930963,0.6137743878586088,0.9192937255495255,0.890368974798402,0.6327275618258952,0.6509662075206214,0.9570335105558481,0.907651560648712,0.9984641184866696,0.7015949796820087,0.7951211955475259,0.6945838304249423,0.849120055390924,1
0.5034335012962629,0.5314578339604289,0.44524802221312426,0.4932856134444906,0.4761400624029518,0.5586433660163579,0.45294732690559103,0.5313078536049294,0.49736182575431337,0.49378692812728553,0.5328039698153276,0.4808006205950844,0.5051635194396318,0.5555551949661663,0.46115146340183516,0.5135487949903765,0.54406741676215,0.5233469026281562,0.5640591778247588,0.49400789583627525,0.5335715381613079,0.5551357245139651,0.41542068719021186,0.47966103311949876,0.5189533948252223,0.546029878708804,0.5121770412606549,0.5698321693779572,0.47329143293261156,0.43825612611684,0.539734352360372,0.4943500683804134,0.4581106754610837,0.5854208890540659,0.9028232771349742,0.9179408184334201,0.7758893611669697,0.8992410261267794,0.935974912207871,0.9713904526406001,0.8329821329957577,0.911391507623953,0.7978259480838589,0.6166652001719848,0.6620885711196733,0.651289803695868,0.6687062360461915,0.6040850998451373,0.943482729306061,0.8240597279796049,0.7532600012045071,1
0.5055726598607636,0.6437894942047331,0.636783785246932,0.48390739310446496,0.5479709793366513,0.43731114639092283,0.3947968831194759,0.5015292648101376,0.527314485845449,0.5391628092022704,0.5539849091738278,0.48347772677001355,0.5036020717993065,0.5410619384840194,0.5596734214273604,0.45464331751188225,0.5105338705396065,0.5324776444725141,0.5073776292953718,0.46889782627789733,0.5001546350837592,0.5264864952011813,0.46196740854918306,0.44013805803501843,0.6029771410932973,0.5093764880151466,0.5469175156512166,0.510474812386414,0.552515870301849,0.5039589231487487,0.529355672432782,0.44452348214720405,0.4117439457390385,0.47617610794229726,0.7674535424191916,0.7780798585082538,0.9642209003286386,0.6413833134819812,0.711892298723046,0.8150259266330856,0.8793147706522366,0.8522549155836974,0.9766570950949578,0.9182435699277893,0.8228307367897721,0.685873076669403,0.7803496925608959,0.8773528976777909,0.935184869934434,0.983894489768955,0.8421811064551671,1
0.5576728102823283,0.4536096718573466,0.4756897293394119,0.4844637654273372,0.44144510905756346,0.5083428352896634,0.4590789319262838,0.5474471025773682,0.5044604616220508,0.5740441795648034,0.4161303697463856,0.47344590989977037,0.4796291947652556,0.5231607150158079,0.47889878029708727,0.5861206961567633,0.49079522814562904,0.4547291472624819,0.4919532528842478,0.483718338390944,0.5464123905068109,0.47940961567068346,0.42397980760003917,0.5088760032476246,0.46745748493009365,0.44226175750800173,0.5011290912559364,0.4933941471912672,0.4889831987032141,0.5130211230562025,0.4710556542571778,0.5057969151941083,0.4705206510775879,0.5411124212143485,0.9955013668781043,0.9688038481959107,0.8930063879730856,0.7987370565485967,0.9066356447443608,0.6522436190171048,0.7240798558456685,0.6107585554307428,0.8580098566438961,0.9222150552326058,0.9785142214052671,0.8746028740200964,0.8928364960890918,0.9581823112939805,0.9745512115432504,0.7965190199478823,0.6439149558833097,1
0.6047303411726586,0.47992183346477013,0.37759145491888846,0.6020291919563008,0.14216167566993354,0.7024504370299202,0.1035835815357661,0.3455485950338818,0.5031669101477427,0.40161780045324136,0.345980748164466,0.764668116374477,0.8478660594175271,0.798970147924711,0.5179450504399997,0.8073313401547865,0.836689252145235,0.42739071763796965,0.3267566876043564,0.17861216465065627,0.48327353683938323,0.8570375363507531,0.5487260224562969,0.6340496814289373,0.1903070547934781,0.21481573131380502,0.471578609567738,0.8610118391869807,0.3886277132732231,0.8019872330540269,0.19623087474056922,0.5936137655469681,0.5804903815284146,0.7878998000562148,0.6013266817619606,0.6759726668790289,0.6878750501717927,0.9799864352362949,0.6614774625079579,0.6147849400882242,0.8137845978967232,0.8114233849734727,0.9376187861471457,0.9795438600711208,0.8154181768560524,0.9719976729678622,0.8900636605199319,0.705823651198234,0.9713682843775705,0.8669772704727499,0.7656383730970535,0
